fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,stars,price,kcal,age,production volume,sediment volume,opacity,magnesium oxide,total potassium
6.4,0.32,0.25,5.0,0.055,28.0,138.0,0.99171,3.27,0.5,12.4,5.0,6.207128541590389,181.53744500923523,2.019542966166302,50706.78984818311,11.25890772853035,0.09818007285648822,50.640047543433475,98.87958537371564
5.8,0.21,0.32,1.6,0.045,38.0,95.0,0.98946,3.23,0.94,12.4,5.0,15.693672793136471,223.01233431603333,2.0745629004561037,49485.33394407902,10.154825874189363,0.10079872198235548,48.09203813271458,100.17958096725054
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,5.0,14.33428219034017,181.34658079707697,2.0483794537892535,50333.47737133951,9.859591362176396,0.10089791965052955,45.1280705015212,98.8088889908116
7.3,0.41,0.29,1.8,0.032,26.0,74.0,0.98889,2.96,0.35,13.0,5.0,14.735041617248141,234.22981566664424,2.00363968103907,50513.00725081105,9.87932935560072,0.10124756437202552,49.350187037555166,102.83313125098032
6.8,0.53,0.35,3.8,0.034,26.0,109.0,0.9906,3.26,0.57,12.7,5.0,15.247538432554293,184.20323349435898,2.007513087005252,50200.193011926945,9.793745059301903,0.10036064202444143,50.69840863435465,94.70491212036522
6.8,0.35,0.32,2.4,0.048,35.0,103.0,0.9911,3.28,0.46,12.0,5.0,16.441891170467205,197.97138913791412,1.986246047657986,49399.59507069725,9.95847212569908,0.10179877400450862,51.189715604336946,104.26088348339462
7.5,0.28,0.34,4.2,0.028,36.0,116.0,0.991,2.99,0.41,12.3,5.0,10.759031950916167,188.89578490391392,1.9252943152455728,51309.2717316961,10.677273503445607,0.10206869187641088,48.88936743045925,99.01117599176233
7.2,0.26,0.44,7.1,0.027,25.0,126.0,0.993,3.02,0.34,11.1,5.0,12.156913572345438,209.29700744095686,2.0450456609784196,49799.85632254474,9.869849745713038,0.10183634675337859,47.344516901297936,100.45912070443927
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,5.0,19.633792272128712,227.5695402627832,2.0715949657644033,48970.96039890257,10.219619732976486,0.10222829453853936,49.535523071737394,100.3452294047163
6.4,0.32,0.35,4.8,0.03,34.0,101.0,0.9912,3.36,0.6,12.5,5.0,11.930513072114769,187.46786768867224,1.902048069442978,50707.214489210244,10.57602920968871,0.09937427477197774,49.87002085267589,94.79939369742851
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,5.0,15.452415794425015,162.06470097996407,1.9963459755650121,50943.9585275416,10.186421339600018,0.10315589515519898,48.490141251839475,101.0729613681918
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,5.0,15.538285933356102,165.04509663671115,1.9530298718873382,49603.234728710726,9.36006500890823,0.10084867482294345,50.86543813503794,98.44200774890359
6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,5.0,17.70147876587835,195.4953022078516,1.9448785505161492,51089.46229598425,9.424764325926573,0.09882827363669822,50.352317154329754,99.86686266192194
6.9,0.22,0.28,7.8,0.05,43.0,116.0,0.99326,3.22,0.6,11.5,5.0,17.110355254396016,174.25164530727568,1.9528211031545755,50745.27298487128,9.638456619329746,0.10248105868724994,49.63698679453728,101.30804015555182
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,5.0,13.715150115330395,185.05191377830332,2.0119417314987627,50578.05278935282,11.134925116050237,0.10043059306281771,53.00287983938198,99.26226615701322
8.1,0.17,0.44,14.1,0.053,43.0,145.0,1.0006,3.28,0.75,8.8,5.0,17.863245416309056,157.85927920217333,1.970094230888708,49777.46381133309,9.691253395477075,0.099172778617847,50.093598223044204,99.41208361463777
6.8,0.35,0.32,2.4,0.048,35.0,103.0,0.9911,3.28,0.46,12.0,5.0,16.79106064327315,187.62799790348032,1.944022928947694,49144.618290288585,9.46678723984947,0.10134074406381657,48.678565103668944,99.6438788362622
7.5,0.42,0.34,4.3,0.04,34.0,108.0,0.99155,3.14,0.45,12.8,5.0,10.840896757593688,213.48279254494724,2.0055239158937304,51272.00414396874,9.967981039855257,0.09935960062678513,47.58504926289741,100.53592350668579
8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,5.0,14.456282458521617,207.4347673896051,1.9813050127112304,50343.48067371679,9.490882913285208,0.09945133121651957,49.90686464791148,100.60498557419803
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,5.0,16.092772004625544,180.92364772148923,2.098057608457063,48609.21436721032,9.547468877852229,0.10024185976209372,50.51197606133487,98.35614752712344
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,5.0,15.253789007699327,183.9960156029703,2.027737253418662,49766.2594140102,10.168404452523527,0.1016242070148157,49.859601481500306,102.41618779452754
6.9,0.21,0.28,2.4,0.056,49.0,159.0,0.9944,3.02,0.47,8.8,5.0,15.458964568618375,207.13350402879385,2.005995755475132,49471.24053004802,10.920893050672557,0.09994284411372854,46.39077834166961,99.2713139829285
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,5.0,9.90581876062111,182.21612052634558,2.2444872534979896,49886.52229558497,9.802014284060299,0.10013996324924099,52.085352107866164,100.48054877632332
6.8,0.37,0.28,1.9,0.024,64.0,106.0,0.98993,3.45,0.6,12.6,5.0,16.819413365858342,197.34478040186474,2.1515611150647236,50987.26488588627,9.486858115597002,0.0985933829686299,53.51971828449321,98.2812853854208
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,5.0,15.283312995338004,189.166316852425,2.0746784281878057,50223.62494228821,9.662770826734615,0.10085301432740339,48.328840063174034,100.30520126556853
7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2,5.0,17.05903739200258,164.64599190126117,2.0230907562545926,49961.463145358284,10.468872396215888,0.10067789963100168,49.797752659305225,98.79248864175341
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,5.0,18.899331024024022,219.0925970734349,2.0082922714000975,48797.56197489083,9.863393925364088,0.09943883484788656,50.96460134429542,97.5438872947116
6.5,0.43,0.31,3.6,0.046,19.0,143.0,0.99022,3.15,0.34,12.0,5.0,14.016545121018353,171.2366498191298,1.9043668923701287,51475.30820543266,10.315004425621465,0.09866369138792111,47.44453817495817,98.00038847256624
7.0,0.17,0.74,12.8,0.045,24.0,126.0,0.9942,3.26,0.38,12.2,5.0,21.374363839260752,186.7688233084562,1.9858429662343293,49979.532784270006,10.306619918888105,0.09969899591162679,47.156337014870225,101.13342124411426
5.6,0.21,0.4,1.3,0.041,81.0,147.0,0.9901,3.22,0.95,11.6,5.0,13.031327061961058,191.34157392569517,1.8398291656678507,50859.119032771705,10.253776309370217,0.10109173968034396,46.28926683547898,104.04031061698181
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,5.0,12.106650533739018,222.3077785349489,2.0382013464911797,50776.2978894044,9.962582601396806,0.09872463299614022,53.006696083759614,101.17728698537573
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,5.0,16.202725819514434,200.68397885751173,2.143902987059335,51982.6883425205,9.953529953582589,0.1003677422790631,47.47499245073651,97.06424865279939
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,5.0,17.020422290854476,223.64604689443965,1.8809037515084541,48843.71795604858,9.677924923213865,0.10149990403192771,47.77454398199389,97.46999287702906
7.0,0.24,0.36,2.8,0.034,22.0,112.0,0.99,3.19,0.38,12.6,5.0,18.247691738072895,172.40005304022347,2.1740551191357778,49534.39017976682,10.82328700783662,0.09969337106110675,48.49947087478839,101.92787225999697
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,5.0,14.752405007209326,187.58399225155495,1.9294296621883875,50385.62956339458,9.612224147122602,0.10028185537631043,55.0967133764476,99.74702083553811
7.3,0.21,0.29,1.6,0.034,29.0,118.0,0.9917,3.3,0.5,11.0,5.0,16.846293348354102,209.48819926547284,2.0361097311068788,47821.21558113455,9.716558168225234,0.10135156278375174,48.21570697457969,102.01322543877241
7.1,0.47,0.29,14.8,0.024,22.0,142.0,0.99518,3.12,0.48,12.0,5.0,11.591514931681061,229.0002968081728,1.9918885246080285,48931.77751984318,9.64670278378455,0.09970162737181816,50.851901191014264,102.9506722001498
7.7,0.35,0.49,8.65,0.033,42.0,186.0,0.9931,3.14,0.38,12.4,5.0,14.994257444582086,195.62270399393552,1.8977496496179844,48240.95802359967,11.324749954387807,0.10029794064630718,52.270318246469614,101.07890195057233
7.0,0.23,0.36,7.1,0.028,31.0,104.0,0.9922,3.35,0.47,12.1,5.0,13.56256882562532,224.04454887542448,1.9853795264637637,49800.30464844336,10.742972478207461,0.10171357805424704,48.4801025944619,98.96226132534639
6.6,0.15,0.32,6.0,0.033,59.0,128.0,0.99192,3.19,0.71,12.1,5.0,19.824583708356165,208.14004959262965,1.9775863944316294,50323.10249604614,9.529084100646823,0.09904144338832375,52.98185931993246,101.44369742922342
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,5.0,17.067778155947433,168.5002248992071,2.070707720374548,50210.18011162849,9.690082519374542,0.101606946814998,47.325126264788025,99.69828166941107
7.7,0.35,0.49,8.65,0.033,42.0,186.0,0.9931,3.14,0.38,12.4,5.0,7.162798082829617,221.00239615975798,2.034582645396822,51336.161241999034,10.199048059314334,0.10064627234473467,52.0681909184035,99.70494157805015
6.9,0.15,0.28,4.4,0.029,14.0,107.0,0.99347,3.24,0.46,10.4,5.0,15.17857079998277,217.12622924621854,2.0501217987249496,51633.7532742885,9.878228526737319,0.09877242569780084,49.565045402544015,100.05567884365676
6.7,0.28,0.31,7.4,0.041,7.0,81.0,0.99254,3.04,0.47,11.4,5.0,16.694273493377658,187.54565053646098,2.047053788738982,49565.886289166745,9.198851997861322,0.09827586127297283,48.373703735216765,95.49220669981923
6.5,0.26,0.31,3.6,0.03,36.0,92.0,0.99026,3.22,0.62,12.6,5.0,16.037771947926814,205.99873957016555,1.9669818068957132,49755.73553101647,10.251916701442648,0.10051711939992804,49.999791337420405,100.14548765258213
5.6,0.85,0.05,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,12.9,5.0,11.89928362510729,195.23279458811405,2.0272622067570705,50478.78080482942,10.022736394176865,0.09948377223177166,50.27770257385797,100.64529886800744
4.9,0.33,0.31,1.2,0.016,39.0,150.0,0.98713,3.33,0.59,14.0,5.0,17.270036900935104,182.9567311450158,2.05873939312572,50461.97485614273,10.129029045776804,0.10050727234491505,50.33880679614219,101.12279080968057
5.4,0.53,0.16,2.7,0.036,34.0,128.0,0.98856,3.2,0.53,13.2,5.0,12.934950909300664,190.6206123526178,2.018391318563293,49861.03866608379,10.461635996628083,0.10082076019633279,50.77395702232494,95.39436424527572
6.3,0.29,0.28,4.7,0.059,28.0,81.0,0.99036,3.24,0.56,12.7,5.0,11.682888730930081,199.87403841440573,2.10449675424627,48127.408825178456,9.76982819103175,0.09988955448732048,51.97913200124631,100.18874410827587
8.0,0.34,0.49,9.0,0.033,39.0,180.0,0.9936,3.13,0.38,12.3,5.0,14.945349408652595,204.25510264272555,2.118494376115124,49439.536038300175,9.256597074507292,0.10005870825940952,49.843878776739054,99.1920084212816
5.8,0.28,0.34,2.2,0.037,24.0,125.0,0.98986,3.36,0.33,12.8,5.0,14.16165477714535,217.86507159045627,2.1476772951318828,50085.30477467968,9.831916644524185,0.09882127830601534,51.00842742262566,99.38556715702124
6.7,0.24,0.3,3.85,0.042,105.0,179.0,0.99189,3.04,0.59,11.3,5.0,15.508928008565267,170.51349290247722,2.102261320931989,49414.80744682484,8.843616283649892,0.09986747810922587,50.10428904278272,104.3964598033755
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,5.0,13.32780167789105,242.3011144810459,2.050709127372087,48605.454343498226,10.095254399101671,0.09961779161719159,48.28198359374665,101.48281947599594
7.0,0.23,0.36,7.1,0.028,31.0,104.0,0.9922,3.35,0.47,12.1,5.0,17.6723441752019,259.16479309392554,2.08593711031303,50167.02769936318,10.257905646692954,0.10033864211806409,46.7273666206436,99.48869010753205
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,5.0,16.803246275150766,197.98193881557424,1.8526285285082387,51592.09917525761,9.663077574051195,0.10201233033095798,49.209131201040854,97.97751050218214
6.5,0.35,0.36,0.8,0.034,32.0,111.0,0.98942,3.11,0.5,12.1,5.0,11.243861651433821,188.7731420283071,1.946221714552416,50165.96990936647,10.14551813026401,0.09868321676275871,52.942944015346704,98.25670314848011
6.3,0.17,0.32,1.0,0.04,39.0,118.0,0.98886,3.31,0.4,13.1,5.0,10.700860494213643,208.1599175648381,1.9873772396704263,49533.698883405195,10.60096696560272,0.09993689835007658,48.46378270847805,98.79696692802875
5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,5.0,14.6022549070254,186.86025752374886,1.970844630388453,50208.93147570926,10.154622777904452,0.09896381458061576,50.112643004806074,97.53560517958299
5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,5.0,9.279107937029202,195.2996811670645,1.8987909642185248,49423.76765958461,9.76360341817613,0.10113801398564604,52.51165163473283,99.61079039248415
6.4,0.32,0.25,5.0,0.055,28.0,138.0,0.99171,3.27,0.5,12.4,5.0,15.451639736993805,174.28091207910592,2.17515993138902,50865.63268044169,9.168185763200459,0.10135273837822563,52.052765773042644,100.44174503851524
5.2,0.155,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,5.0,14.18323292674286,198.9673483902818,2.110456308649073,48420.284283112655,9.166820420801468,0.09865803154459445,48.73754010364547,98.27118262255907
6.9,0.3,0.33,4.1,0.035,26.0,155.0,0.9925,3.25,0.79,12.3,5.0,13.878749943570265,183.87745838302246,1.9144900340006181,50630.14697155512,11.009212125202344,0.10095292564684807,49.094390664386765,98.99402455115914
6.8,0.24,0.29,2.0,0.044,15.0,96.0,0.99232,3.23,0.64,10.4,5.0,10.049383288980218,170.13758331006406,2.0431343439876577,49648.764839711956,9.68242964899323,0.09915702253263409,52.349344428172095,100.57790131256048
6.6,0.15,0.32,6.0,0.033,59.0,128.0,0.99192,3.19,0.71,12.1,5.0,18.442890665886452,194.07831577748172,1.8343998758956492,49268.92541026531,9.59321398185268,0.1007669294870396,49.80264578404863,98.41612169094282
7.5,0.42,0.34,4.3,0.04,34.0,108.0,0.99155,3.14,0.45,12.8,5.0,17.44006653059232,193.58831101210023,2.070998617640563,49476.55962399801,10.637976364695751,0.10120998169777749,49.827899574822546,98.42131638817713
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,5.0,15.278393295477475,212.0373395774165,2.191574085539714,49625.98426514353,9.21061800581466,0.09961735339325875,48.56232942317403,97.39833658400855
5.4,0.45,0.27,6.4,0.033,20.0,102.0,0.98944,3.22,0.27,13.4,5.0,18.298528607975687,205.2191477160572,1.9184305601318956,49353.99053497434,9.962067380984738,0.10120346893166489,49.153110620191036,100.86185525474465
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,5.0,14.219365702134075,206.0932538046669,1.8802564910911006,50789.89293655253,10.247228223721333,0.10119609678257627,47.5029560487006,97.39236276751546
6.0,0.25,0.28,2.2,0.026,54.0,126.0,0.9898,3.43,0.65,12.9,5.0,16.512260674821473,227.14323996615363,1.8596566033334292,50162.06644901683,10.20487178937463,0.09880330041711813,53.90670275461168,99.728568578872
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,5.0,12.162887590730282,241.60910819296944,2.0606686589112413,49996.31083713097,10.167984711174313,0.10045180809523795,48.78269427957683,101.21490694895986
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,5.0,13.849627853526325,201.91336451972666,1.6643796864996456,49339.28320770545,10.345886104856383,0.1012681972304667,50.50281247766458,100.26174155881414
7.3,0.23,0.37,1.9,0.041,51.0,165.0,0.9908,3.26,0.4,12.2,5.0,11.885525849808174,183.4744023152118,2.15126458849117,50292.51673704721,10.501406493334652,0.09813969495480009,51.77850708681475,98.13138818324076
7.4,0.4,0.29,5.4,0.044,31.0,122.0,0.994,3.3,0.5,11.1,5.0,15.468758012033783,168.53662752819122,1.9973875760803064,49587.75729091484,9.847536158133815,0.10117673952964387,49.76359129548704,103.5643748024547
6.5,0.18,0.34,1.6,0.04,43.0,148.0,0.9912,3.32,0.59,11.5,5.0,8.255684295455328,205.45390762171326,2.1140395875105615,49549.63415561116,9.73662881377221,0.09824457148256628,49.84358059241822,98.43583796735041
6.9,0.3,0.33,4.1,0.035,26.0,155.0,0.9925,3.25,0.79,12.3,5.0,17.627253672638453,181.76773048801093,1.9919334060310976,49950.34109115727,10.19333996585143,0.09997048060556495,49.69253757175774,97.89560023215965
6.6,0.15,0.32,6.0,0.033,59.0,128.0,0.99192,3.19,0.71,12.1,5.0,13.7291927395384,193.89071793273115,1.8566152409316476,49339.62575614936,10.138873556052943,0.0993635458542291,51.82649311841216,99.94153428779589
5.5,0.15,0.32,14.0,0.031,16.0,99.0,0.99437,3.26,0.38,11.5,5.0,16.196177447319105,193.6673600886148,2.0161226332263187,50554.36991169137,10.13860451445693,0.09806359572760373,49.609645449060196,96.08856154203865
6.9,0.22,0.28,7.8,0.05,43.0,116.0,0.99326,3.22,0.6,11.5,5.0,20.537428200703676,226.89414966561768,1.8925218344768189,49624.22137472277,10.125562707969896,0.09865925305571815,49.81459027979648,98.78696036738584
11.3,0.62,0.67,5.2,0.086,6.0,19.0,0.9988,3.22,0.69,13.4,5.0,7.690485686577873,210.04389497695857,1.9718458414624103,50519.7409944596,9.721558374452819,0.10070946223305072,50.83039636125138,99.99099247456564
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,5.0,14.160159758322537,192.39275830427528,1.912502591627869,49242.143011465014,10.225784230754547,0.0991651460224188,49.54739257457254,99.54882161305144
6.8,0.37,0.28,1.9,0.024,64.0,106.0,0.98993,3.45,0.6,12.6,5.0,18.088433061062013,201.7219061386261,1.9093675255086722,51851.8897913342,9.577136167819873,0.10151638547334954,47.9701400146348,100.67527027645642
6.8,0.19,0.32,7.05,0.019,54.0,188.0,0.9935,3.25,0.37,11.1,5.0,12.505035704181696,197.05830376053086,1.7738067025844984,50277.7577457267,9.444482604859425,0.10048763241516881,49.11434956038188,100.90664231509918
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,5.0,16.87664804706986,167.384643767473,2.121787481420584,50070.039082051975,10.329504332985762,0.10135815370507857,49.03790689842921,99.17996900531455
6.4,0.32,0.35,4.8,0.03,34.0,101.0,0.9912,3.36,0.6,12.5,5.0,18.67502984888698,204.6693426476678,2.0993509528810255,48723.30360454632,10.839846146187918,0.10044209190036638,49.06228533651864,99.90016290281268
5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,5.0,16.08746988898275,221.52349501506765,2.024295729466046,50047.35132099611,9.575120787059312,0.10068169470492355,51.759084972512525,99.51408566448404
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,5.0,18.335814035748477,194.00898421322378,1.810800890132356,51547.53202710481,10.05621021243019,0.09973320995977365,51.30685991905693,100.61212232956453
7.1,0.28,0.49,6.5,0.041,28.0,111.0,0.9926,3.41,0.58,12.2,5.0,16.621180901384328,199.81622825868493,2.1263881937460916,51800.27568423452,8.507974367245428,0.10019049666715349,48.50822447236405,99.76429350406741
5.2,0.155,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,5.0,13.976113746411457,226.4534394209599,2.1728088910801193,50104.82501656933,10.421356754779334,0.09953079632085701,52.22683381282156,103.82852928043229
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,5.0,13.948299597787601,223.50024742897784,1.9375876442446127,50134.11462083253,10.865422852173921,0.09982997412006106,53.11327138136172,99.57464224917237
5.2,0.155,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,5.0,15.801520678628846,175.37098275911617,2.017090095255498,50015.7196431906,9.289171947287809,0.09816012442558061,51.61824558172903,99.84500576911137
7.1,0.26,0.37,5.5,0.025,31.0,105.0,0.99082,3.06,0.33,12.6,5.0,21.40241217863263,202.83977319201716,1.943273879017078,50228.540690554124,10.231587482311179,0.10123377650059538,49.505480945206926,101.82153567326307
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,5.0,11.79767867856019,149.02244551717155,2.0915396733868206,52175.944308204394,10.57008529188512,0.09951665772829159,48.974506837212466,99.28149738903056
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,5.0,14.682576243041437,184.85046758635693,2.0898248496979552,47691.36780283175,9.924710753041982,0.10072820475679221,45.650228381729704,99.8651296843819
5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,5.0,10.944153884993385,176.1861386203045,2.0703524577993293,49498.64570894825,9.947945242985174,0.09961929680987461,51.601096225518695,100.93159378238086
